# experiment=capacity samples_requested=1000000 samples_achieved=1000000 batch_size=1000 num_batches=1000 warmup_passes=3 seed=12345 node_bytes=8 pattern=random
size_bytes,num_nodes,pattern,batch_index,avg_ticks_per_access
1482904,185363,random,0,33.4900
1482904,185363,random,1,32.6420
1482904,185363,random,2,32.8970
1482904,185363,random,3,32.8450
1482904,185363,random,4,33.3270
1482904,185363,random,5,32.8490
1482904,185363,random,6,33.1090
1482904,185363,random,7,32.5020
1482904,185363,random,8,32.7120
1482904,185363,random,9,32.9880
1482904,185363,random,10,32.6770
1482904,185363,random,11,33.0860
1482904,185363,random,12,33.4150
1482904,185363,random,13,33.2420
1482904,185363,random,14,33.3210
1482904,185363,random,15,32.8530
1482904,185363,random,16,33.2710
1482904,185363,random,17,33.1390
1482904,185363,random,18,32.9920
1482904,185363,random,19,32.7480
1482904,185363,random,20,33.1770
1482904,185363,random,21,33.1540
1482904,185363,random,22,33.2100
1482904,185363,random,23,32.6640
1482904,185363,random,24,33.0280
1482904,185363,random,25,32.5600
1482904,185363,random,26,32.6210
1482904,185363,random,27,32.8550
1482904,185363,random,28,32.9590
1482904,185363,random,29,33.1430
1482904,185363,random,30,33.2200
1482904,185363,random,31,33.0020
1482904,185363,random,32,32.8330
1482904,185363,random,33,32.9580
1482904,185363,random,34,32.7060
1482904,185363,random,35,32.9750
1482904,185363,random,36,32.6830
1482904,185363,random,37,33.1810
1482904,185363,random,38,32.9030
1482904,185363,random,39,32.5190
1482904,185363,random,40,32.9560
1482904,185363,random,41,33.1230
1482904,185363,random,42,33.0200
1482904,185363,random,43,32.7520
1482904,185363,random,44,32.9900
1482904,185363,random,45,32.6150
1482904,185363,random,46,33.2500
1482904,185363,random,47,33.0410
1482904,185363,random,48,38.8210
1482904,185363,random,49,91.6860
1482904,185363,random,50,33.6820
1482904,185363,random,51,72.8670
1482904,185363,random,52,32.7700
1482904,185363,random,53,33.1740
1482904,185363,random,54,32.5750
1482904,185363,random,55,32.7880
1482904,185363,random,56,33.0930
1482904,185363,random,57,32.9480
1482904,185363,random,58,33.0910
1482904,185363,random,59,33.4220
1482904,185363,random,60,32.6130
1482904,185363,random,61,32.8300
1482904,185363,random,62,33.0880
1482904,185363,random,63,33.2180
1482904,185363,random,64,33.2320
1482904,185363,random,65,33.2290
1482904,185363,random,66,33.3100
1482904,185363,random,67,33.2900
1482904,185363,random,68,32.8040
1482904,185363,random,69,32.9960
1482904,185363,random,70,33.0160
1482904,185363,random,71,32.6410
1482904,185363,random,72,32.7420
1482904,185363,random,73,33.0720
1482904,185363,random,74,32.6090
1482904,185363,random,75,33.0690
1482904,185363,random,76,32.7480
1482904,185363,random,77,33.0460
1482904,185363,random,78,32.8770
1482904,185363,random,79,32.9150
1482904,185363,random,80,32.9840
1482904,185363,random,81,33.1690
1482904,185363,random,82,33.0020
1482904,185363,random,83,33.2520
1482904,185363,random,84,33.0540
1482904,185363,random,85,33.3080
1482904,185363,random,86,32.9330
1482904,185363,random,87,32.8750
1482904,185363,random,88,33.4960
1482904,185363,random,89,32.7090
1482904,185363,random,90,33.1310
1482904,185363,random,91,32.7330
1482904,185363,random,92,33.0850
1482904,185363,random,93,33.3830
1482904,185363,random,94,33.0520
1482904,185363,random,95,33.1250
1482904,185363,random,96,33.0810
1482904,185363,random,97,33.0340
1482904,185363,random,98,33.2050
1482904,185363,random,99,33.2980
1482904,185363,random,100,33.1310
1482904,185363,random,101,32.5950
1482904,185363,random,102,32.8000
1482904,185363,random,103,32.6230
1482904,185363,random,104,33.0680
1482904,185363,random,105,33.1170
1482904,185363,random,106,33.2850
1482904,185363,random,107,33.2300
1482904,185363,random,108,32.6020
1482904,185363,random,109,32.5480
1482904,185363,random,110,32.9670
1482904,185363,random,111,32.5360
1482904,185363,random,112,32.5160
1482904,185363,random,113,32.8310
1482904,185363,random,114,33.6780
1482904,185363,random,115,33.2850
1482904,185363,random,116,32.3030
1482904,185363,random,117,33.3550
1482904,185363,random,118,32.5230
1482904,185363,random,119,32.7020
1482904,185363,random,120,32.5870
1482904,185363,random,121,32.8570
1482904,185363,random,122,32.8340
1482904,185363,random,123,32.6250
1482904,185363,random,124,33.0040
1482904,185363,random,125,32.8670
1482904,185363,random,126,33.1780
1482904,185363,random,127,32.3970
1482904,185363,random,128,33.0660
1482904,185363,random,129,33.1210
1482904,185363,random,130,32.5080
1482904,185363,random,131,32.8390
1482904,185363,random,132,33.3930
1482904,185363,random,133,33.1790
1482904,185363,random,134,33.6370
1482904,185363,random,135,37.6370
1482904,185363,random,136,33.1630
1482904,185363,random,137,93.0060
1482904,185363,random,138,33.8310
1482904,185363,random,139,73.7900
1482904,185363,random,140,32.9920
1482904,185363,random,141,32.8000
1482904,185363,random,142,32.7740
1482904,185363,random,143,33.2650
1482904,185363,random,144,33.0930
1482904,185363,random,145,33.0290
1482904,185363,random,146,32.3810
1482904,185363,random,147,33.3200
1482904,185363,random,148,32.8790
1482904,185363,random,149,33.0590
1482904,185363,random,150,32.7860
1482904,185363,random,151,33.6410
1482904,185363,random,152,32.6850
1482904,185363,random,153,32.6910
1482904,185363,random,154,32.7070
1482904,185363,random,155,32.8530
1482904,185363,random,156,32.5300
1482904,185363,random,157,33.4450
1482904,185363,random,158,33.2480
1482904,185363,random,159,33.4120
1482904,185363,random,160,33.1090
1482904,185363,random,161,32.6050
1482904,185363,random,162,32.6250
1482904,185363,random,163,32.9140
1482904,185363,random,164,32.8730
1482904,185363,random,165,33.0610
1482904,185363,random,166,33.4200
1482904,185363,random,167,32.4500
1482904,185363,random,168,33.0690
1482904,185363,random,169,32.5000
1482904,185363,random,170,32.5260
1482904,185363,random,171,32.9840
1482904,185363,random,172,32.2480
1482904,185363,random,173,33.0310
1482904,185363,random,174,32.6740
1482904,185363,random,175,33.5570
1482904,185363,random,176,33.1770
1482904,185363,random,177,33.3950
1482904,185363,random,178,32.9010
1482904,185363,random,179,32.5610
1482904,185363,random,180,32.8910
1482904,185363,random,181,33.1710
1482904,185363,random,182,33.1390
1482904,185363,random,183,32.6390
1482904,185363,random,184,33.0830
1482904,185363,random,185,33.1650
1482904,185363,random,186,33.0830
1482904,185363,random,187,32.6450
1482904,185363,random,188,32.4390
1482904,185363,random,189,33.5500
1482904,185363,random,190,32.6790
1482904,185363,random,191,32.8720
1482904,185363,random,192,32.7280
1482904,185363,random,193,32.6820
1482904,185363,random,194,33.0550
1482904,185363,random,195,32.6270
1482904,185363,random,196,33.1730
1482904,185363,random,197,33.0880
1482904,185363,random,198,33.1750
