# experiment=capacity samples_requested=1000000 samples_achieved=1000000 batch_size=1000 num_batches=1000 warmup_passes=3 seed=12345 node_bytes=8 pattern=random
size_bytes,num_nodes,pattern,batch_index,avg_ticks_per_access
268435456,33554432,random,0,239.4690
268435456,33554432,random,1,238.4820
268435456,33554432,random,2,239.4590
268435456,33554432,random,3,244.7580
268435456,33554432,random,4,236.6480
268435456,33554432,random,5,240.9320
268435456,33554432,random,6,249.3170
268435456,33554432,random,7,244.4210
268435456,33554432,random,8,241.9740
268435456,33554432,random,9,246.4620
268435456,33554432,random,10,245.1230
268435456,33554432,random,11,243.8370
268435456,33554432,random,12,240.4980
268435456,33554432,random,13,240.7840
268435456,33554432,random,14,243.0180
268435456,33554432,random,15,241.2580
268435456,33554432,random,16,241.4660
268435456,33554432,random,17,244.8750
268435456,33554432,random,18,240.4660
268435456,33554432,random,19,243.6720
268435456,33554432,random,20,238.0200
268435456,33554432,random,21,243.5440
268435456,33554432,random,22,248.7440
268435456,33554432,random,23,241.6410
268435456,33554432,random,24,240.7320
268435456,33554432,random,25,239.4580
268435456,33554432,random,26,240.2560
268435456,33554432,random,27,240.6430
268435456,33554432,random,28,242.7610
268435456,33554432,random,29,242.8690
268435456,33554432,random,30,244.8490
268435456,33554432,random,31,241.8420
268435456,33554432,random,32,243.8040
268435456,33554432,random,33,243.6230
268435456,33554432,random,34,249.5730
268435456,33554432,random,35,242.1820
268435456,33554432,random,36,245.8750
268435456,33554432,random,37,243.3670
268435456,33554432,random,38,240.6780
268435456,33554432,random,39,242.5610
268435456,33554432,random,40,244.3000
268435456,33554432,random,41,239.4900
268435456,33554432,random,42,246.6720
268435456,33554432,random,43,242.0140
268435456,33554432,random,44,238.5180
268435456,33554432,random,45,240.1770
268435456,33554432,random,46,248.7950
268435456,33554432,random,47,244.1010
268435456,33554432,random,48,246.2230
268435456,33554432,random,49,244.6330
268435456,33554432,random,50,243.3980
268435456,33554432,random,51,241.7360
268435456,33554432,random,52,242.9120
268435456,33554432,random,53,243.8550
