# experiment=capacity samples_requested=1000000 samples_achieved=1000000 batch_size=1000 num_batches=1000 warmup_passes=3 seed=12345 node_bytes=8 pattern=random
size_bytes,num_nodes,pattern,batch_index,avg_ticks_per_access
16777216,2097152,random,0,48.4960
16777216,2097152,random,1,48.3880
16777216,2097152,random,2,48.5200
16777216,2097152,random,3,48.5400
16777216,2097152,random,4,48.9320
16777216,2097152,random,5,47.8720
16777216,2097152,random,6,48.2760
16777216,2097152,random,7,48.1680
16777216,2097152,random,8,48.3760
16777216,2097152,random,9,48.4640
16777216,2097152,random,10,48.5880
16777216,2097152,random,11,48.1280
16777216,2097152,random,12,48.1240
16777216,2097152,random,13,48.8560
16777216,2097152,random,14,48.4560
16777216,2097152,random,15,48.3720
16777216,2097152,random,16,48.5920
16777216,2097152,random,17,48.3320
16777216,2097152,random,18,48.3320
16777216,2097152,random,19,48.7280
16777216,2097152,random,20,48.3040
16777216,2097152,random,21,48.4280
16777216,2097152,random,22,48.9720
16777216,2097152,random,23,55.9120
16777216,2097152,random,24,48.1720
16777216,2097152,random,25,48.2760
16777216,2097152,random,26,48.2160
16777216,2097152,random,27,48.8680
16777216,2097152,random,28,48.3720
16777216,2097152,random,29,47.8520
16777216,2097152,random,30,48.5400
16777216,2097152,random,31,48.2160
16777216,2097152,random,32,47.8920
16777216,2097152,random,33,48.6440
16777216,2097152,random,34,47.8720
16777216,2097152,random,35,48.5800
16777216,2097152,random,36,48.3280
16777216,2097152,random,37,48.1440
16777216,2097152,random,38,48.4440
16777216,2097152,random,39,48.3520
16777216,2097152,random,40,48.7280
16777216,2097152,random,41,48.6600
16777216,2097152,random,42,48.2440
16777216,2097152,random,43,48.8760
16777216,2097152,random,44,48.1080
16777216,2097152,random,45,48.1400
16777216,2097152,random,46,48.6240
16777216,2097152,random,47,48.4600
16777216,2097152,random,48,48.6440
16777216,2097152,random,49,48.2000
16777216,2097152,random,50,48.6360
16777216,2097152,random,51,48.4800
16777216,2097152,random,52,48.3000
16777216,2097152,random,53,48.5480
16777216,2097152,random,54,48.4000
16777216,2097152,random,55,48.3400
16777216,2097152,random,56,48.7400
16777216,2097152,random,57,48.4280
16777216,2097152,random,58,48.2200
16777216,2097152,random,59,48.7760
16777216,2097152,random,60,48.9560
16777216,2097152,random,61,48.3320
16777216,2097152,random,62,48.5520
16777216,2097152,random,63,48.3520
16777216,2097152,random,64,48.3760
16777216,2097152,random,65,48.5160
16777216,2097152,random,66,48.6440
16777216,2097152,random,67,48.6240
16777216,2097152,random,68,48.1320
16777216,2097152,random,69,48.1680
16777216,2097152,random,70,48.5520
16777216,2097152,random,71,48.8160
16777216,2097152,random,72,48.3160
16777216,2097152,random,73,48.7200
16777216,2097152,random,74,57.2360
16777216,2097152,random,75,48.5200
16777216,2097152,random,76,48.4120
16777216,2097152,random,77,48.4040
16777216,2097152,random,78,48.0720
16777216,2097152,random,79,48.8800
16777216,2097152,random,80,48.4480
16777216,2097152,random,81,48.7360
16777216,2097152,random,82,48.5720
16777216,2097152,random,83,48.2680
16777216,2097152,random,84,48.3800
16777216,2097152,random,85,48.7840
16777216,2097152,random,86,48.6760
16777216,2097152,random,87,48.5720
16777216,2097152,random,88,48.3520
16777216,2097152,random,89,48.2880
16777216,2097152,random,90,48.6160
16777216,2097152,random,91,48.7400
16777216,2097152,random,92,48.7800
16777216,2097152,random,93,48.2880
16777216,2097152,random,94,48.6520
16777216,2097152,random,95,48.2160
16777216,2097152,random,96,48.6960
16777216,2097152,random,97,48.1640
16777216,2097152,random,98,48.7320
16777216,2097152,random,99,48.2200
16777216,2097152,random,100,48.3880
16777216,2097152,random,101,48.6000
16777216,2097152,random,102,48.2520
16777216,2097152,random,103,48.6280
16777216,2097152,random,104,49.1160
16777216,2097152,random,105,48.6600
16777216,2097152,random,106,48.8640
16777216,2097152,random,107,48.1440
16777216,2097152,random,108,48.4320
16777216,2097152,random,109,48.1240
16777216,2097152,random,110,48.5040
16777216,2097152,random,111,48.9760
16777216,2097152,random,112,48.5560
16777216,2097152,random,113,48.5480
16777216,2097152,random,114,48.4000
16777216,2097152,random,115,48.1680
16777216,2097152,random,116,48.5760
16777216,2097152,random,117,48.5800
16777216,2097152,random,118,48.4280
16777216,2097152,random,119,48.3760
16777216,2097152,random,120,48.4800
16777216,2097152,random,121,48.3520
16777216,2097152,random,122,48.5440
16777216,2097152,random,123,48.9000
16777216,2097152,random,124,48.6240
16777216,2097152,random,125,56.0560
16777216,2097152,random,126,48.4800
16777216,2097152,random,127,48.9880
16777216,2097152,random,128,48.8360
16777216,2097152,random,129,48.3440
16777216,2097152,random,130,49.1440
16777216,2097152,random,131,48.7400
16777216,2097152,random,132,48.8840
16777216,2097152,random,133,48.2360
16777216,2097152,random,134,48.0800
16777216,2097152,random,135,48.2680
16777216,2097152,random,136,48.4240
16777216,2097152,random,137,48.0920
16777216,2097152,random,138,48.1680
16777216,2097152,random,139,48.8600
16777216,2097152,random,140,48.3120
16777216,2097152,random,141,48.6400
16777216,2097152,random,142,47.9160
16777216,2097152,random,143,48.5520
16777216,2097152,random,144,48.5560
16777216,2097152,random,145,48.5160
16777216,2097152,random,146,49.1480
16777216,2097152,random,147,48.3440
16777216,2097152,random,148,48.4560
16777216,2097152,random,149,48.4840
16777216,2097152,random,150,48.3560
16777216,2097152,random,151,48.6880
16777216,2097152,random,152,48.3920
16777216,2097152,random,153,48.4680
16777216,2097152,random,154,48.6720
16777216,2097152,random,155,48.4600
16777216,2097152,random,156,48.7880
16777216,2097152,random,157,48.4360
16777216,2097152,random,158,48.2440
16777216,2097152,random,159,48.4320
16777216,2097152,random,160,48.7320
16777216,2097152,random,161,48.4680
16777216,2097152,random,162,49.0280
16777216,2097152,random,163,48.2400
16777216,2097152,random,164,48.6000
16777216,2097152,random,165,48.4880
16777216,2097152,random,166,48.7960
16777216,2097152,random,167,48.6520
16777216,2097152,random,168,48.5760
16777216,2097152,random,169,48.5040
16777216,2097152,random,170,48.7880
16777216,2097152,random,171,48.4560
16777216,2097152,random,172,48.1160
16777216,2097152,random,173,48.6760
16777216,2097152,random,174,48.8080
16777216,2097152,random,175,48.7280
16777216,2097152,random,176,48.5160
16777216,2097152,random,177,55.6960
16777216,2097152,random,178,50.5520
16777216,2097152,random,179,50.9560
16777216,2097152,random,180,49.6840
16777216,2097152,random,181,50.2200
16777216,2097152,random,182,49.5920
16777216,2097152,random,183,51.2160
16777216,2097152,random,184,50.5720
16777216,2097152,random,185,48.8200
16777216,2097152,random,186,48.8560
16777216,2097152,random,187,48.2480
16777216,2097152,random,188,48.4480
16777216,2097152,random,189,48.9160
16777216,2097152,random,190,48.5280
16777216,2097152,random,191,48.3600
16777216,2097152,random,192,48.4640
16777216,2097152,random,193,48.5920
16777216,2097152,random,194,48.5520
16777216,2097152,random,195,48.6560
16777216,2097152,random,196,48.7760
16777216,2097152,random,197,48.6880
16777216,2097152,random,198,48.1920
16777216,2097152,random,199,48.6600
16777216,2097152,random,200,48.3560
16777216,2097152,random,201,48.2920
16777216,2097152,random,202,48.3520
16777216,2097152,random,203,48.9800
16777216,2097152,random,204,48.3320
16777216,2097152,random,205,48.6960
16777216,2097152,random,206,48.2320
16777216,2097152,random,207,48.6440
16777216,2097152,random,208,48.8160
16777216,2097152,random,209,48.8000
16777216,2097152,random,210,48.6560
16777216,2097152,random,211,48.4800
16777216,2097152,random,212,48.7440
16777216,2097152,random,213,48.6200
16777216,2097152,random,214,48.5040
16777216,2097152,random,215,48.2200
16777216,2097152,random,216,48.1240
16777216,2097152,random,217,48.2720
16777216,2097152,random,218,48.2720
16777216,2097152,random,219,48.2200
16777216,2097152,random,220,48.4640
16777216,2097152,random,221,48.5800
16777216,2097152,random,222,49.1480
16777216,2097152,random,223,48.4120
16777216,2097152,random,224,48.2880
16777216,2097152,random,225,48.3000
16777216,2097152,random,226,48.6440
16777216,2097152,random,227,48.1640
16777216,2097152,random,228,60.7800
16777216,2097152,random,229,48.1920
16777216,2097152,random,230,48.1480
16777216,2097152,random,231,48.3800
16777216,2097152,random,232,48.4360
16777216,2097152,random,233,48.5720
16777216,2097152,random,234,48.5920
16777216,2097152,random,235,48.4080
16777216,2097152,random,236,48.7360
16777216,2097152,random,237,48.3600
16777216,2097152,random,238,48.4480
16777216,2097152,random,239,48.6240
16777216,2097152,random,240,48.4400
16777216,2097152,random,241,48.2880
16777216,2097152,random,242,48.7560
16777216,2097152,random,243,48.5200
16777216,2097152,random,244,48.5040
16777216,2097152,random,245,47.9840
16777216,2097152,random,246,48.4000
16777216,2097152,random,247,48.4760
16777216,2097152,random,248,48.6640
16777216,2097152,random,249,48.6560
16777216,2097152,random,250,48.3600
16777216,2097152,random,251,48.3640
16777216,2097152,random,252,48.9480
16777216,2097152,random,253,48.2400
16777216,2097152,random,254,48.5920
16777216,2097152,random,255,48.2760
16777216,2097152,random,256,48.5440
16777216,2097152,random,257,48.6880
16777216,2097152,random,258,48.7840
16777216,2097152,random,259,48.3720
16777216,2097152,random,260,48.2480
16777216,2097152,random,261,48.5880
16777216,2097152,random,262,48.4960
16777216,2097152,random,263,48.6960
16777216,2097152,random,264,48.6480
16777216,2097152,random,265,48.8440
16777216,2097152,random,266,48.5240
16777216,2097152,random,267,48.9040
16777216,2097152,random,268,48.5320
16777216,2097152,random,269,48.8200
16777216,2097152,random,270,48.3920
16777216,2097152,random,271,48.2640
16777216,2097152,random,272,48.2520
16777216,2097152,random,273,48.5520
16777216,2097152,random,274,48.6680
16777216,2097152,random,275,48.7320
16777216,2097152,random,276,48.5720
16777216,2097152,random,277,48.7560
16777216,2097152,random,278,48.2040
16777216,2097152,random,279,56.5000
16777216,2097152,random,280,47.5680
16777216,2097152,random,281,48.5080
16777216,2097152,random,282,48.1920
16777216,2097152,random,283,48.8760
16777216,2097152,random,284,48.2440
16777216,2097152,random,285,48.0160
16777216,2097152,random,286,48.3560
16777216,2097152,random,287,48.6920
16777216,2097152,random,288,48.6400
16777216,2097152,random,289,47.8720
16777216,2097152,random,290,48.8160
16777216,2097152,random,291,48.1800
16777216,2097152,random,292,48.1080
16777216,2097152,random,293,48.8320
16777216,2097152,random,294,48.5080
16777216,2097152,random,295,48.3880
16777216,2097152,random,296,48.6120
16777216,2097152,random,297,48.9880
16777216,2097152,random,298,48.4160
16777216,2097152,random,299,48.7800
16777216,2097152,random,300,48.8080
16777216,2097152,random,301,48.3280
16777216,2097152,random,302,48.5720
16777216,2097152,random,303,48.0040
16777216,2097152,random,304,48.3920
16777216,2097152,random,305,48.3560
16777216,2097152,random,306,48.9800
16777216,2097152,random,307,48.7600
16777216,2097152,random,308,48.7200
16777216,2097152,random,309,48.7840
16777216,2097152,random,310,48.5320
16777216,2097152,random,311,48.6880
16777216,2097152,random,312,48.6200
16777216,2097152,random,313,48.1720
16777216,2097152,random,314,48.5880
16777216,2097152,random,315,48.3040
16777216,2097152,random,316,48.6920
16777216,2097152,random,317,48.4360
16777216,2097152,random,318,48.2640
16777216,2097152,random,319,48.4520
16777216,2097152,random,320,48.7280
16777216,2097152,random,321,48.6320
16777216,2097152,random,322,48.5280
16777216,2097152,random,323,48.3440
16777216,2097152,random,324,48.0960
16777216,2097152,random,325,48.8640
16777216,2097152,random,326,48.5040
16777216,2097152,random,327,48.5280
16777216,2097152,random,328,48.2960
16777216,2097152,random,329,48.3720
16777216,2097152,random,330,58.9160
16777216,2097152,random,331,49.8640
16777216,2097152,random,332,50.4360
16777216,2097152,random,333,48.5760
16777216,2097152,random,334,48.3520
16777216,2097152,random,335,48.7440
16777216,2097152,random,336,48.5640
16777216,2097152,random,337,48.6000
16777216,2097152,random,338,48.8840
16777216,2097152,random,339,48.8160
16777216,2097152,random,340,48.8960
16777216,2097152,random,341,48.3640
16777216,2097152,random,342,48.2080
16777216,2097152,random,343,48.7200
16777216,2097152,random,344,48.4960
16777216,2097152,random,345,48.5560
16777216,2097152,random,346,48.7880
16777216,2097152,random,347,48.6600
16777216,2097152,random,348,48.2920
16777216,2097152,random,349,48.4800
16777216,2097152,random,350,47.8800
16777216,2097152,random,351,48.1760
16777216,2097152,random,352,48.6080
16777216,2097152,random,353,48.8160
16777216,2097152,random,354,48.3120
16777216,2097152,random,355,48.5520
16777216,2097152,random,356,48.4840
16777216,2097152,random,357,48.4720
16777216,2097152,random,358,48.5600
16777216,2097152,random,359,48.4920
16777216,2097152,random,360,48.2000
16777216,2097152,random,361,48.6600
16777216,2097152,random,362,48.4200
16777216,2097152,random,363,48.7720
16777216,2097152,random,364,48.6880
16777216,2097152,random,365,48.4400
16777216,2097152,random,366,48.7760
16777216,2097152,random,367,47.8520
16777216,2097152,random,368,49.0080
16777216,2097152,random,369,48.4040
16777216,2097152,random,370,48.0040
16777216,2097152,random,371,48.4760
16777216,2097152,random,372,48.9200
16777216,2097152,random,373,48.3160
16777216,2097152,random,374,48.3640
16777216,2097152,random,375,48.7120
16777216,2097152,random,376,48.5680
16777216,2097152,random,377,48.6760
16777216,2097152,random,378,48.4040
16777216,2097152,random,379,48.1760
16777216,2097152,random,380,48.3560
16777216,2097152,random,381,57.9280
16777216,2097152,random,382,48.8400
16777216,2097152,random,383,48.4400
16777216,2097152,random,384,48.6440
16777216,2097152,random,385,49.1160
16777216,2097152,random,386,48.0560
16777216,2097152,random,387,48.2680
16777216,2097152,random,388,48.0040
16777216,2097152,random,389,48.8600
16777216,2097152,random,390,48.1800
16777216,2097152,random,391,48.7000
16777216,2097152,random,392,48.1160
16777216,2097152,random,393,48.5120
