# experiment=capacity samples_requested=1000000 samples_achieved=1000000 batch_size=1000 num_batches=1000 warmup_passes=3 seed=12345 node_bytes=8 pattern=sequential
size_bytes,num_nodes,pattern,batch_index,avg_ticks_per_access
16777216,2097152,sequential,0,10.2720
16777216,2097152,sequential,1,10.1200
16777216,2097152,sequential,2,10.1160
16777216,2097152,sequential,3,10.1680
16777216,2097152,sequential,4,10.1040
16777216,2097152,sequential,5,10.1160
16777216,2097152,sequential,6,10.1400
16777216,2097152,sequential,7,10.1200
16777216,2097152,sequential,8,10.0920
16777216,2097152,sequential,9,10.1200
16777216,2097152,sequential,10,10.1320
16777216,2097152,sequential,11,10.1440
16777216,2097152,sequential,12,10.1080
16777216,2097152,sequential,13,10.1200
16777216,2097152,sequential,14,10.1120
16777216,2097152,sequential,15,10.1320
16777216,2097152,sequential,16,10.1360
16777216,2097152,sequential,17,10.1240
16777216,2097152,sequential,18,10.1200
16777216,2097152,sequential,19,10.1360
16777216,2097152,sequential,20,10.1400
16777216,2097152,sequential,21,10.1200
16777216,2097152,sequential,22,10.1080
16777216,2097152,sequential,23,10.1160
16777216,2097152,sequential,24,10.5960
16777216,2097152,sequential,25,10.6160
16777216,2097152,sequential,26,11.5880
16777216,2097152,sequential,27,10.7360
16777216,2097152,sequential,28,11.4520
16777216,2097152,sequential,29,10.0960
16777216,2097152,sequential,30,10.1200
16777216,2097152,sequential,31,10.1160
16777216,2097152,sequential,32,10.1200
16777216,2097152,sequential,33,10.1080
16777216,2097152,sequential,34,10.1080
16777216,2097152,sequential,35,10.1120
16777216,2097152,sequential,36,10.1160
16777216,2097152,sequential,37,10.1280
16777216,2097152,sequential,38,10.1320
16777216,2097152,sequential,39,10.1280
16777216,2097152,sequential,40,10.1120
16777216,2097152,sequential,41,10.1360
16777216,2097152,sequential,42,10.1320
16777216,2097152,sequential,43,10.1120
16777216,2097152,sequential,44,10.1200
16777216,2097152,sequential,45,10.1320
16777216,2097152,sequential,46,10.1280
16777216,2097152,sequential,47,10.1160
16777216,2097152,sequential,48,10.1320
16777216,2097152,sequential,49,10.1200
16777216,2097152,sequential,50,10.1160
16777216,2097152,sequential,51,10.1200
16777216,2097152,sequential,52,10.1240
16777216,2097152,sequential,53,10.1240
16777216,2097152,sequential,54,10.1280
16777216,2097152,sequential,55,10.1160
16777216,2097152,sequential,56,10.1200
16777216,2097152,sequential,57,10.1160
16777216,2097152,sequential,58,10.1120
16777216,2097152,sequential,59,10.1160
16777216,2097152,sequential,60,10.1200
16777216,2097152,sequential,61,10.1440
16777216,2097152,sequential,62,10.1320
16777216,2097152,sequential,63,10.1240
16777216,2097152,sequential,64,10.1360
16777216,2097152,sequential,65,10.1240
16777216,2097152,sequential,66,10.1160
16777216,2097152,sequential,67,10.1160
16777216,2097152,sequential,68,10.1160
16777216,2097152,sequential,69,10.1200
16777216,2097152,sequential,70,10.1200
16777216,2097152,sequential,71,10.1160
16777216,2097152,sequential,72,10.1120
16777216,2097152,sequential,73,10.1040
16777216,2097152,sequential,74,10.1240
16777216,2097152,sequential,75,10.1040
16777216,2097152,sequential,76,10.1240
16777216,2097152,sequential,77,10.1160
16777216,2097152,sequential,78,10.1240
16777216,2097152,sequential,79,10.1120
16777216,2097152,sequential,80,10.1160
16777216,2097152,sequential,81,10.1240
16777216,2097152,sequential,82,10.1080
16777216,2097152,sequential,83,10.1240
16777216,2097152,sequential,84,10.1360
16777216,2097152,sequential,85,10.1200
16777216,2097152,sequential,86,10.1200
16777216,2097152,sequential,87,10.1040
16777216,2097152,sequential,88,10.1320
16777216,2097152,sequential,89,10.1160
16777216,2097152,sequential,90,10.1200
16777216,2097152,sequential,91,10.1040
16777216,2097152,sequential,92,10.1160
16777216,2097152,sequential,93,10.1200
16777216,2097152,sequential,94,10.1200
16777216,2097152,sequential,95,10.1280
16777216,2097152,sequential,96,10.1160
16777216,2097152,sequential,97,10.1120
16777216,2097152,sequential,98,10.1080
16777216,2097152,sequential,99,10.1160
16777216,2097152,sequential,100,10.1200
16777216,2097152,sequential,101,10.1360
16777216,2097152,sequential,102,10.1280
16777216,2097152,sequential,103,10.1280
16777216,2097152,sequential,104,10.1120
16777216,2097152,sequential,105,10.1480
16777216,2097152,sequential,106,10.1320
16777216,2097152,sequential,107,10.1160
16777216,2097152,sequential,108,10.1240
16777216,2097152,sequential,109,10.1160
16777216,2097152,sequential,110,10.1280
16777216,2097152,sequential,111,10.1240
16777216,2097152,sequential,112,18.6640
16777216,2097152,sequential,113,10.1320
16777216,2097152,sequential,114,10.1000
16777216,2097152,sequential,115,10.1400
16777216,2097152,sequential,116,10.1160
16777216,2097152,sequential,117,10.1160
16777216,2097152,sequential,118,10.1280
16777216,2097152,sequential,119,10.1160
16777216,2097152,sequential,120,10.1120
16777216,2097152,sequential,121,10.1480
16777216,2097152,sequential,122,10.1600
16777216,2097152,sequential,123,10.1280
16777216,2097152,sequential,124,10.1160
16777216,2097152,sequential,125,10.1080
16777216,2097152,sequential,126,10.1040
16777216,2097152,sequential,127,10.1360
16777216,2097152,sequential,128,10.1120
16777216,2097152,sequential,129,10.1160
16777216,2097152,sequential,130,10.1120
16777216,2097152,sequential,131,10.1320
16777216,2097152,sequential,132,10.1160
16777216,2097152,sequential,133,10.1320
16777216,2097152,sequential,134,10.1120
16777216,2097152,sequential,135,10.1200
16777216,2097152,sequential,136,10.1040
16777216,2097152,sequential,137,10.1200
16777216,2097152,sequential,138,10.1320
16777216,2097152,sequential,139,10.1280
16777216,2097152,sequential,140,10.1200
16777216,2097152,sequential,141,10.1040
16777216,2097152,sequential,142,10.1160
16777216,2097152,sequential,143,10.1320
16777216,2097152,sequential,144,10.1040
16777216,2097152,sequential,145,10.1200
16777216,2097152,sequential,146,10.1200
16777216,2097152,sequential,147,10.1160
16777216,2097152,sequential,148,10.1400
16777216,2097152,sequential,149,10.1160
16777216,2097152,sequential,150,10.1120
16777216,2097152,sequential,151,10.1120
16777216,2097152,sequential,152,10.1120
16777216,2097152,sequential,153,10.1560
16777216,2097152,sequential,154,10.1240
16777216,2097152,sequential,155,10.1240
16777216,2097152,sequential,156,10.1280
16777216,2097152,sequential,157,10.1080
16777216,2097152,sequential,158,10.1160
16777216,2097152,sequential,159,10.1160
16777216,2097152,sequential,160,10.1240
16777216,2097152,sequential,161,10.1280
16777216,2097152,sequential,162,10.1160
16777216,2097152,sequential,163,10.1280
16777216,2097152,sequential,164,10.1360
16777216,2097152,sequential,165,10.1360
16777216,2097152,sequential,166,10.1120
16777216,2097152,sequential,167,10.1160
16777216,2097152,sequential,168,10.1080
16777216,2097152,sequential,169,10.1120
16777216,2097152,sequential,170,10.1160
16777216,2097152,sequential,171,10.1200
16777216,2097152,sequential,172,10.1120
16777216,2097152,sequential,173,10.1360
16777216,2097152,sequential,174,10.1120
16777216,2097152,sequential,175,10.1280
16777216,2097152,sequential,176,10.1280
16777216,2097152,sequential,177,10.1320
16777216,2097152,sequential,178,10.0920
16777216,2097152,sequential,179,10.1160
16777216,2097152,sequential,180,10.1040
16777216,2097152,sequential,181,10.1280
16777216,2097152,sequential,182,10.1080
16777216,2097152,sequential,183,10.1240
16777216,2097152,sequential,184,10.1120
16777216,2097152,sequential,185,10.1160
16777216,2097152,sequential,186,10.1320
16777216,2097152,sequential,187,10.1240
16777216,2097152,sequential,188,10.1200
16777216,2097152,sequential,189,10.1320
16777216,2097152,sequential,190,10.1000
16777216,2097152,sequential,191,10.1240
16777216,2097152,sequential,192,10.1160
16777216,2097152,sequential,193,10.1200
16777216,2097152,sequential,194,10.1120
16777216,2097152,sequential,195,10.1160
16777216,2097152,sequential,196,10.1120
16777216,2097152,sequential,197,10.1200
16777216,2097152,sequential,198,10.1120
16777216,2097152,sequential,199,10.1160
16777216,2097152,sequential,200,10.1000
16777216,2097152,sequential,201,10.1120
16777216,2097152,sequential,202,10.1240
16777216,2097152,sequential,203,10.1240
16777216,2097152,sequential,204,10.1160
16777216,2097152,sequential,205,10.1200
16777216,2097152,sequential,206,10.1160
16777216,2097152,sequential,207,10.1200
16777216,2097152,sequential,208,10.1080
16777216,2097152,sequential,209,10.1280
16777216,2097152,sequential,210,10.1160
16777216,2097152,sequential,211,10.1160
16777216,2097152,sequential,212,10.1400
16777216,2097152,sequential,213,10.1320
16777216,2097152,sequential,214,10.1120
16777216,2097152,sequential,215,10.1120
16777216,2097152,sequential,216,10.1160
16777216,2097152,sequential,217,10.1280
16777216,2097152,sequential,218,10.1280
16777216,2097152,sequential,219,10.1280
16777216,2097152,sequential,220,10.1360
16777216,2097152,sequential,221,10.1240
16777216,2097152,sequential,222,10.1200
16777216,2097152,sequential,223,10.1200
16777216,2097152,sequential,224,10.1120
16777216,2097152,sequential,225,10.1200
16777216,2097152,sequential,226,10.1120
16777216,2097152,sequential,227,10.1240
16777216,2097152,sequential,228,10.1360
16777216,2097152,sequential,229,10.1160
16777216,2097152,sequential,230,10.1120
16777216,2097152,sequential,231,10.1160
16777216,2097152,sequential,232,10.1120
16777216,2097152,sequential,233,10.1120
16777216,2097152,sequential,234,10.1160
16777216,2097152,sequential,235,10.1240
16777216,2097152,sequential,236,10.1200
16777216,2097152,sequential,237,10.1200
16777216,2097152,sequential,238,10.1160
16777216,2097152,sequential,239,10.1360
16777216,2097152,sequential,240,10.1280
16777216,2097152,sequential,241,10.1240
16777216,2097152,sequential,242,10.1160
16777216,2097152,sequential,243,10.1160
16777216,2097152,sequential,244,10.1120
