# experiment=capacity samples_requested=1000000 samples_achieved=1000000 batch_size=1000 num_batches=1000 warmup_passes=3 seed=12345 node_bytes=8 pattern=sequential
size_bytes,num_nodes,pattern,batch_index,avg_ticks_per_access
1482904,185363,sequential,0,6.1560
1482904,185363,sequential,1,6.0820
1482904,185363,sequential,2,6.0520
1482904,185363,sequential,3,6.1240
1482904,185363,sequential,4,6.0670
1482904,185363,sequential,5,6.2870
1482904,185363,sequential,6,6.0660
1482904,185363,sequential,7,6.1420
1482904,185363,sequential,8,6.0880
1482904,185363,sequential,9,6.0760
1482904,185363,sequential,10,6.0750
1482904,185363,sequential,11,6.0920
1482904,185363,sequential,12,6.0900
1482904,185363,sequential,13,6.0780
1482904,185363,sequential,14,6.2650
1482904,185363,sequential,15,6.2610
1482904,185363,sequential,16,6.1300
1482904,185363,sequential,17,6.3400
1482904,185363,sequential,18,6.4320
1482904,185363,sequential,19,6.0600
1482904,185363,sequential,20,6.1490
1482904,185363,sequential,21,6.0900
1482904,185363,sequential,22,6.2880
1482904,185363,sequential,23,6.2590
1482904,185363,sequential,24,6.1680
1482904,185363,sequential,25,6.2160
1482904,185363,sequential,26,6.2710
1482904,185363,sequential,27,6.2710
1482904,185363,sequential,28,6.3800
1482904,185363,sequential,29,6.4500
1482904,185363,sequential,30,6.1000
1482904,185363,sequential,31,6.0860
1482904,185363,sequential,32,7.5510
1482904,185363,sequential,33,6.2100
1482904,185363,sequential,34,6.3960
1482904,185363,sequential,35,6.2110
1482904,185363,sequential,36,6.2620
1482904,185363,sequential,37,6.0660
1482904,185363,sequential,38,6.1810
1482904,185363,sequential,39,6.3640
1482904,185363,sequential,40,6.2290
1482904,185363,sequential,41,6.2650
1482904,185363,sequential,42,6.1310
1482904,185363,sequential,43,6.2710
1482904,185363,sequential,44,6.9020
1482904,185363,sequential,45,6.4630
1482904,185363,sequential,46,6.0960
1482904,185363,sequential,47,6.2190
1482904,185363,sequential,48,6.4520
1482904,185363,sequential,49,6.2630
1482904,185363,sequential,50,6.0620
1482904,185363,sequential,51,6.2860
1482904,185363,sequential,52,6.0560
1482904,185363,sequential,53,6.3260
1482904,185363,sequential,54,6.3900
1482904,185363,sequential,55,6.2530
1482904,185363,sequential,56,6.0720
1482904,185363,sequential,57,6.3950
1482904,185363,sequential,58,6.3580
1482904,185363,sequential,59,6.0920
1482904,185363,sequential,60,6.1020
1482904,185363,sequential,61,6.1950
1482904,185363,sequential,62,6.0700
1482904,185363,sequential,63,6.4450
1482904,185363,sequential,64,6.1890
1482904,185363,sequential,65,6.2570
1482904,185363,sequential,66,6.2870
1482904,185363,sequential,67,6.3520
1482904,185363,sequential,68,7.2080
1482904,185363,sequential,69,6.0760
1482904,185363,sequential,70,6.0630
1482904,185363,sequential,71,6.2160
1482904,185363,sequential,72,6.2110
1482904,185363,sequential,73,6.3860
1482904,185363,sequential,74,6.1260
1482904,185363,sequential,75,6.3360
1482904,185363,sequential,76,6.1770
1482904,185363,sequential,77,6.4590
1482904,185363,sequential,78,6.0740
1482904,185363,sequential,79,6.1570
1482904,185363,sequential,80,6.2450
1482904,185363,sequential,81,6.1920
1482904,185363,sequential,82,6.4740
1482904,185363,sequential,83,6.3340
1482904,185363,sequential,84,6.2350
1482904,185363,sequential,85,6.0200
1482904,185363,sequential,86,6.1690
1482904,185363,sequential,87,6.2510
1482904,185363,sequential,88,6.2320
1482904,185363,sequential,89,6.2330
1482904,185363,sequential,90,6.2330
1482904,185363,sequential,91,6.3230
1482904,185363,sequential,92,6.2510
1482904,185363,sequential,93,6.2050
1482904,185363,sequential,94,6.2510
1482904,185363,sequential,95,7.1680
1482904,185363,sequential,96,6.3320
1482904,185363,sequential,97,6.0900
1482904,185363,sequential,98,6.0890
