# experiment=capacity samples_requested=1000000 samples_achieved=1000000 batch_size=1000 num_batches=1000 warmup_passes=3 seed=12345 node_bytes=8 pattern=sequential
size_bytes,num_nodes,pattern,batch_index,avg_ticks_per_access
1024,128,sequential,0,9.7170
1024,128,sequential,1,8.4420
1024,128,sequential,2,6.4080
1024,128,sequential,3,7.0250
1024,128,sequential,4,6.5170
1024,128,sequential,5,6.2510
1024,128,sequential,6,6.6770
1024,128,sequential,7,7.2670
1024,128,sequential,8,8.0310
1024,128,sequential,9,6.6360
1024,128,sequential,10,9.5270
1024,128,sequential,11,8.2680
1024,128,sequential,12,6.3800
1024,128,sequential,13,6.2190
1024,128,sequential,14,6.2020
1024,128,sequential,15,6.2270
1024,128,sequential,16,7.3520
1024,128,sequential,17,9.6210
1024,128,sequential,18,7.0700
1024,128,sequential,19,7.0670
1024,128,sequential,20,6.2430
1024,128,sequential,21,6.2670
1024,128,sequential,22,6.4200
1024,128,sequential,23,7.9160
1024,128,sequential,24,6.6540
1024,128,sequential,25,6.4660
1024,128,sequential,26,6.4340
1024,128,sequential,27,6.6320
1024,128,sequential,28,6.5840
1024,128,sequential,29,6.5010
1024,128,sequential,30,7.4580
1024,128,sequential,31,8.9400
1024,128,sequential,32,8.2800
1024,128,sequential,33,9.5260
1024,128,sequential,34,6.7890
1024,128,sequential,35,7.3310
1024,128,sequential,36,9.3080
1024,128,sequential,37,8.5380
1024,128,sequential,38,6.3940
1024,128,sequential,39,6.3480
1024,128,sequential,40,6.3600
1024,128,sequential,41,6.3600
1024,128,sequential,42,6.3190
1024,128,sequential,43,6.3230
1024,128,sequential,44,6.3640
1024,128,sequential,45,6.3820
1024,128,sequential,46,6.3310
1024,128,sequential,47,6.3660
1024,128,sequential,48,6.3420
1024,128,sequential,49,7.4050
1024,128,sequential,50,9.0940
1024,128,sequential,51,9.3520
1024,128,sequential,52,9.8350
1024,128,sequential,53,6.4930
1024,128,sequential,54,6.6990
1024,128,sequential,55,8.1280
1024,128,sequential,56,8.9090
1024,128,sequential,57,7.9920
1024,128,sequential,58,6.5820
1024,128,sequential,59,7.0760
1024,128,sequential,60,6.4730
1024,128,sequential,61,8.2260
1024,128,sequential,62,7.0850
1024,128,sequential,63,6.2700
1024,128,sequential,64,6.2610
1024,128,sequential,65,6.3980
1024,128,sequential,66,7.1090
1024,128,sequential,67,9.1510
1024,128,sequential,68,6.3140
1024,128,sequential,69,6.8080
1024,128,sequential,70,6.8430
1024,128,sequential,71,6.3380
1024,128,sequential,72,6.4850
1024,128,sequential,73,8.9390
1024,128,sequential,74,6.3220
1024,128,sequential,75,6.2660
1024,128,sequential,76,6.3180
1024,128,sequential,77,6.4390
1024,128,sequential,78,7.3820
1024,128,sequential,79,6.4410
1024,128,sequential,80,8.4880
1024,128,sequential,81,9.8900
1024,128,sequential,82,9.5460
1024,128,sequential,83,7.0090
1024,128,sequential,84,6.6200
1024,128,sequential,85,8.6910
1024,128,sequential,86,6.3640
1024,128,sequential,87,9.1290
1024,128,sequential,88,7.0310
1024,128,sequential,89,6.2930
1024,128,sequential,90,6.2570
1024,128,sequential,91,6.5130
1024,128,sequential,92,6.5890
1024,128,sequential,93,6.6780
1024,128,sequential,94,6.5620
1024,128,sequential,95,6.5620
1024,128,sequential,96,6.4160
1024,128,sequential,97,6.3960
1024,128,sequential,98,6.2490
1024,128,sequential,99,7.3780
1024,128,sequential,100,8.9780
1024,128,sequential,101,8.0870
1024,128,sequential,102,8.8660
1024,128,sequential,103,6.4950
1024,128,sequential,104,6.4890
1024,128,sequential,105,6.4240
1024,128,sequential,106,7.5570
1024,128,sequential,107,9.5680
1024,128,sequential,108,7.1680
1024,128,sequential,109,6.6380
1024,128,sequential,110,7.5070
1024,128,sequential,111,6.4310
1024,128,sequential,112,8.9250
1024,128,sequential,113,8.8700
1024,128,sequential,114,9.0620
1024,128,sequential,115,9.3720
1024,128,sequential,116,7.4900
1024,128,sequential,117,8.8300
1024,128,sequential,118,8.1090
1024,128,sequential,119,6.9200
1024,128,sequential,120,6.5410
1024,128,sequential,121,6.2510
1024,128,sequential,122,6.4400
1024,128,sequential,123,6.3820
1024,128,sequential,124,9.8460
1024,128,sequential,125,10.0300
1024,128,sequential,126,9.0240
1024,128,sequential,127,9.3650
1024,128,sequential,128,7.3030
1024,128,sequential,129,6.4220
1024,128,sequential,130,6.4560
1024,128,sequential,131,6.4060
1024,128,sequential,132,6.4210
1024,128,sequential,133,6.4410
1024,128,sequential,134,7.3290
1024,128,sequential,135,8.3250
1024,128,sequential,136,9.5700
1024,128,sequential,137,8.5560
1024,128,sequential,138,9.1060
1024,128,sequential,139,9.4370
1024,128,sequential,140,8.1230
1024,128,sequential,141,6.4730
1024,128,sequential,142,7.4160
1024,128,sequential,143,6.5030
1024,128,sequential,144,6.5290
1024,128,sequential,145,6.4720
1024,128,sequential,146,6.5710
1024,128,sequential,147,8.2180
1024,128,sequential,148,8.7860
1024,128,sequential,149,9.1770
1024,128,sequential,150,7.4280
1024,128,sequential,151,7.3590
1024,128,sequential,152,7.1620
1024,128,sequential,153,6.4570
1024,128,sequential,154,7.3840
1024,128,sequential,155,6.5090
1024,128,sequential,156,8.9210
1024,128,sequential,157,8.0650
1024,128,sequential,158,8.1790
1024,128,sequential,159,9.0860
1024,128,sequential,160,7.9410
1024,128,sequential,161,8.8300
1024,128,sequential,162,7.3650
1024,128,sequential,163,7.4560
1024,128,sequential,164,7.8010
1024,128,sequential,165,8.7980
1024,128,sequential,166,6.6480
1024,128,sequential,167,7.1030
1024,128,sequential,168,6.2510
1024,128,sequential,169,6.2510
1024,128,sequential,170,6.2470
1024,128,sequential,171,6.2410
1024,128,sequential,172,6.2610
1024,128,sequential,173,6.4770
1024,128,sequential,174,9.5880
1024,128,sequential,175,7.4400
1024,128,sequential,176,7.1190
1024,128,sequential,177,6.2810
1024,128,sequential,178,6.4210
1024,128,sequential,179,7.1360
1024,128,sequential,180,8.8730
1024,128,sequential,181,7.1040
1024,128,sequential,182,6.3500
1024,128,sequential,183,6.6240
1024,128,sequential,184,9.7430
1024,128,sequential,185,8.7200
1024,128,sequential,186,9.1110
1024,128,sequential,187,9.5200
1024,128,sequential,188,8.2160
1024,128,sequential,189,9.4690
1024,128,sequential,190,7.4930
1024,128,sequential,191,7.1280
1024,128,sequential,192,6.6830
1024,128,sequential,193,8.8710
1024,128,sequential,194,9.5620
1024,128,sequential,195,8.0970
1024,128,sequential,196,7.3800
1024,128,sequential,197,6.6280
1024,128,sequential,198,8.2400
1024,128,sequential,199,9.3480
1024,128,sequential,200,7.5570
1024,128,sequential,201,7.7140
1024,128,sequential,202,6.8260
1024,128,sequential,203,7.3330
1024,128,sequential,204,6.5010
1024,128,sequential,205,6.5940
1024,128,sequential,206,7.4300
1024,128,sequential,207,8.1690
1024,128,sequential,208,8.8440
1024,128,sequential,209,8.2130
1024,128,sequential,210,9.5980
1024,128,sequential,211,9.0260
1024,128,sequential,212,8.2120
1024,128,sequential,213,6.5370
1024,128,sequential,214,7.6370
1024,128,sequential,215,8.1110
1024,128,sequential,216,7.2090
1024,128,sequential,217,6.2630
1024,128,sequential,218,6.2590
1024,128,sequential,219,6.2590
1024,128,sequential,220,6.2790
1024,128,sequential,221,6.2390
1024,128,sequential,222,26.5620
1024,128,sequential,223,7.1460
1024,128,sequential,224,6.2750
1024,128,sequential,225,6.4630
1024,128,sequential,226,8.6880
1024,128,sequential,227,8.8580
1024,128,sequential,228,7.3030
1024,128,sequential,229,7.0980
1024,128,sequential,230,6.2510
1024,128,sequential,231,6.2650
1024,128,sequential,232,6.2510
1024,128,sequential,233,6.2610
1024,128,sequential,234,6.2510
1024,128,sequential,235,6.2310
1024,128,sequential,236,6.2610
1024,128,sequential,237,6.2750
1024,128,sequential,238,6.2570
1024,128,sequential,239,6.2610
1024,128,sequential,240,6.2890
1024,128,sequential,241,6.2580
1024,128,sequential,242,6.2710
1024,128,sequential,243,6.2810
1024,128,sequential,244,6.2620
1024,128,sequential,245,6.2730
1024,128,sequential,246,6.2970
1024,128,sequential,247,6.2650
1024,128,sequential,248,6.2550
1024,128,sequential,249,6.2430
1024,128,sequential,250,6.2510
1024,128,sequential,251,6.2530
1024,128,sequential,252,6.2510
1024,128,sequential,253,6.2750
1024,128,sequential,254,6.2490
1024,128,sequential,255,6.2610
1024,128,sequential,256,6.2570
1024,128,sequential,257,6.2690
1024,128,sequential,258,6.2950
1024,128,sequential,259,6.2730
1024,128,sequential,260,6.2790
1024,128,sequential,261,6.2670
1024,128,sequential,262,6.2830
1024,128,sequential,263,6.3020
1024,128,sequential,264,6.2510
1024,128,sequential,265,6.2470
1024,128,sequential,266,6.2690
1024,128,sequential,267,6.2470
1024,128,sequential,268,6.2510
1024,128,sequential,269,6.2450
1024,128,sequential,270,6.2570
1024,128,sequential,271,6.2510
1024,128,sequential,272,6.2660
1024,128,sequential,273,6.2590
1024,128,sequential,274,6.2730
1024,128,sequential,275,6.2630
1024,128,sequential,276,6.2690
1024,128,sequential,277,6.2870
1024,128,sequential,278,6.2650
1024,128,sequential,279,6.2570
1024,128,sequential,280,6.2400
1024,128,sequential,281,6.3150
1024,128,sequential,282,6.2510
1024,128,sequential,283,6.2470
1024,128,sequential,284,6.2390
1024,128,sequential,285,6.2550
1024,128,sequential,286,6.2810
1024,128,sequential,287,6.2630
1024,128,sequential,288,6.2570
1024,128,sequential,289,6.2610
1024,128,sequential,290,6.2720
1024,128,sequential,291,6.2750
1024,128,sequential,292,6.2630
1024,128,sequential,293,6.2760
1024,128,sequential,294,6.2730
1024,128,sequential,295,6.2570
1024,128,sequential,296,6.2530
1024,128,sequential,297,6.2730
1024,128,sequential,298,6.2960
1024,128,sequential,299,6.2510
1024,128,sequential,300,6.2490
1024,128,sequential,301,6.2410
1024,128,sequential,302,6.2590
