# experiment=capacity samples_requested=1000000 samples_achieved=1000000 batch_size=1000 num_batches=1000 warmup_passes=3 seed=12345 node_bytes=8 pattern=random
size_bytes,num_nodes,pattern,batch_index,avg_ticks_per_access
134217728,16777216,random,0,246.8400
134217728,16777216,random,1,248.4720
134217728,16777216,random,2,243.8160
134217728,16777216,random,3,245.5200
134217728,16777216,random,4,247.1280
134217728,16777216,random,5,249.9600
134217728,16777216,random,6,243.6240
134217728,16777216,random,7,246.4320
134217728,16777216,random,8,242.7840
134217728,16777216,random,9,246.7920
134217728,16777216,random,10,242.5920
134217728,16777216,random,11,246.4560
134217728,16777216,random,12,246.6960
134217728,16777216,random,13,245.4960
134217728,16777216,random,14,246.7680
134217728,16777216,random,15,254.1600
134217728,16777216,random,16,244.9200
134217728,16777216,random,17,243.2880
134217728,16777216,random,18,246.6960
134217728,16777216,random,19,248.5440
134217728,16777216,random,20,244.9440
134217728,16777216,random,21,246.5280
134217728,16777216,random,22,244.2480
134217728,16777216,random,23,243.4800
134217728,16777216,random,24,248.9520
134217728,16777216,random,25,243.2880
134217728,16777216,random,26,241.7760
134217728,16777216,random,27,250.3680
134217728,16777216,random,28,246.4080
134217728,16777216,random,29,246.8640
134217728,16777216,random,30,244.0560
134217728,16777216,random,31,251.2080
134217728,16777216,random,32,248.8080
134217728,16777216,random,33,246.3840
134217728,16777216,random,34,253.0080
134217728,16777216,random,35,245.4960
134217728,16777216,random,36,241.9440
134217728,16777216,random,37,252.3600
134217728,16777216,random,38,242.5920
134217728,16777216,random,39,249.0480
134217728,16777216,random,40,247.2000
134217728,16777216,random,41,247.1040
134217728,16777216,random,42,248.7120
134217728,16777216,random,43,248.4480
134217728,16777216,random,44,261.2880
134217728,16777216,random,45,256.1280
134217728,16777216,random,46,252.7200
134217728,16777216,random,47,245.8560
134217728,16777216,random,48,251.8560
134217728,16777216,random,49,251.4960
134217728,16777216,random,50,244.5600
134217728,16777216,random,51,246.9360
134217728,16777216,random,52,242.5200
134217728,16777216,random,53,254.4000
134217728,16777216,random,54,248.1840
134217728,16777216,random,55,247.0560
134217728,16777216,random,56,243.8160
134217728,16777216,random,57,244.8720
134217728,16777216,random,58,248.0640
134217728,16777216,random,59,247.5600
134217728,16777216,random,60,251.5440
134217728,16777216,random,61,250.0560
134217728,16777216,random,62,251.1360
134217728,16777216,random,63,255.1440
134217728,16777216,random,64,245.8080
134217728,16777216,random,65,246.4560
134217728,16777216,random,66,251.7120
134217728,16777216,random,67,248.0400
134217728,16777216,random,68,243.2400
134217728,16777216,random,69,240.5040
134217728,16777216,random,70,241.9680
134217728,16777216,random,71,249.4560
134217728,16777216,random,72,248.0160
134217728,16777216,random,73,252.3120
134217728,16777216,random,74,246.1200
134217728,16777216,random,75,246.7440
134217728,16777216,random,76,245.1840
134217728,16777216,random,77,245.9760
134217728,16777216,random,78,249.8880
134217728,16777216,random,79,245.7600
134217728,16777216,random,80,249.1680
134217728,16777216,random,81,250.6560
