# experiment=capacity samples_requested=1000000 samples_achieved=1000000 batch_size=1000 num_batches=1000 warmup_passes=3 seed=12345 node_bytes=8 pattern=random
size_bytes,num_nodes,pattern,batch_index,avg_ticks_per_access
536870912,67108864,random,0,279.5760
536870912,67108864,random,1,276.6960
536870912,67108864,random,2,273.1200
536870912,67108864,random,3,271.4640
536870912,67108864,random,4,273.2640
536870912,67108864,random,5,274.8000
536870912,67108864,random,6,273.5280
536870912,67108864,random,7,272.0880
536870912,67108864,random,8,274.1520
536870912,67108864,random,9,278.2080
536870912,67108864,random,10,272.9040
536870912,67108864,random,11,272.6400
536870912,67108864,random,12,272.5200
536870912,67108864,random,13,271.6560
536870912,67108864,random,14,272.9760
536870912,67108864,random,15,274.8000
536870912,67108864,random,16,273.0720
536870912,67108864,random,17,271.7760
536870912,67108864,random,18,279.7200
536870912,67108864,random,19,274.3440
536870912,67108864,random,20,269.2560
536870912,67108864,random,21,270.4800
536870912,67108864,random,22,273.3600
536870912,67108864,random,23,270.7680
536870912,67108864,random,24,273.1680
536870912,67108864,random,25,270.0480
536870912,67108864,random,26,276.0240
536870912,67108864,random,27,274.8240
536870912,67108864,random,28,274.3200
536870912,67108864,random,29,269.2560
536870912,67108864,random,30,273.4560
536870912,67108864,random,31,274.4400
536870912,67108864,random,32,271.5120
536870912,67108864,random,33,272.9280
536870912,67108864,random,34,269.4480
536870912,67108864,random,35,277.7280
536870912,67108864,random,36,271.6800
536870912,67108864,random,37,272.1840
536870912,67108864,random,38,271.2480
536870912,67108864,random,39,272.6880
536870912,67108864,random,40,272.5440
536870912,67108864,random,41,273.1200
536870912,67108864,random,42,272.2080
536870912,67108864,random,43,269.6160
536870912,67108864,random,44,279.9840
536870912,67108864,random,45,273.5760
536870912,67108864,random,46,273.6720
536870912,67108864,random,47,274.2960
536870912,67108864,random,48,272.1840
536870912,67108864,random,49,272.4480
536870912,67108864,random,50,270.3360
536870912,67108864,random,51,270.8400
536870912,67108864,random,52,273.9600
536870912,67108864,random,53,275.3040
536870912,67108864,random,54,276.9600
536870912,67108864,random,55,278.3760
536870912,67108864,random,56,268.5600
536870912,67108864,random,57,271.0800
536870912,67108864,random,58,276.4560
