# experiment=capacity samples_requested=1000000 samples_achieved=1000000 batch_size=1000 num_batches=1000 warmup_passes=3 seed=12345 node_bytes=8 pattern=random
size_bytes,num_nodes,pattern,batch_index,avg_ticks_per_access
2719664,339958,random,0,29.7840
2719664,339958,random,1,30.0720
2719664,339958,random,2,29.6400
2719664,339958,random,3,35.9760
2719664,339958,random,4,30.0960
2719664,339958,random,5,30.1200
2719664,339958,random,6,29.8560
2719664,339958,random,7,28.5360
2719664,339958,random,8,26.2320
2719664,339958,random,9,26.1600
2719664,339958,random,10,25.5840
2719664,339958,random,11,25.7760
2719664,339958,random,12,25.9920
2719664,339958,random,13,26.0880
2719664,339958,random,14,26.0160
2719664,339958,random,15,25.9440
2719664,339958,random,16,25.7040
2719664,339958,random,17,25.6320
2719664,339958,random,18,25.6320
2719664,339958,random,19,25.8240
2719664,339958,random,20,25.6080
2719664,339958,random,21,25.8000
2719664,339958,random,22,25.8480
2719664,339958,random,23,26.1840
2719664,339958,random,24,25.4880
2719664,339958,random,25,25.6320
2719664,339958,random,26,26.0880
2719664,339958,random,27,25.5840
2719664,339958,random,28,25.4400
2719664,339958,random,29,26.1840
2719664,339958,random,30,25.8240
2719664,339958,random,31,26.0400
2719664,339958,random,32,25.9200
2719664,339958,random,33,25.6800
2719664,339958,random,34,25.8000
2719664,339958,random,35,25.7040
2719664,339958,random,36,26.0400
2719664,339958,random,37,25.9200
2719664,339958,random,38,25.3920
2719664,339958,random,39,26.1120
2719664,339958,random,40,25.6800
2719664,339958,random,41,25.8240
2719664,339958,random,42,26.3280
2719664,339958,random,43,25.6320
2719664,339958,random,44,25.6800
2719664,339958,random,45,26.0400
2719664,339958,random,46,26.0400
2719664,339958,random,47,25.7760
2719664,339958,random,48,25.8000
2719664,339958,random,49,25.7520
2719664,339958,random,50,25.8000
2719664,339958,random,51,25.7040
2719664,339958,random,52,26.0880
2719664,339958,random,53,25.6800
2719664,339958,random,54,25.9920
2719664,339958,random,55,26.0160
2719664,339958,random,56,25.7280
2719664,339958,random,57,25.8720
2719664,339958,random,58,26.1120
2719664,339958,random,59,26.6160
2719664,339958,random,60,26.1360
2719664,339958,random,61,25.9200
2719664,339958,random,62,26.0400
2719664,339958,random,63,25.9920
2719664,339958,random,64,25.9200
2719664,339958,random,65,26.1840
2719664,339958,random,66,25.6800
2719664,339958,random,67,25.7520
2719664,339958,random,68,25.9200
2719664,339958,random,69,25.9440
2719664,339958,random,70,25.9200
2719664,339958,random,71,26.3040
2719664,339958,random,72,25.7040
2719664,339958,random,73,25.8960
2719664,339958,random,74,25.7040
2719664,339958,random,75,26.4240
2719664,339958,random,76,29.1600
2719664,339958,random,77,29.7120
2719664,339958,random,78,29.8320
2719664,339958,random,79,29.5440
2719664,339958,random,80,30.1200
2719664,339958,random,81,29.6880
2719664,339958,random,82,29.7600
2719664,339958,random,83,29.4000
2719664,339958,random,84,30.2880
2719664,339958,random,85,29.4480
2719664,339958,random,86,29.9760
2719664,339958,random,87,29.3520
2719664,339958,random,88,29.4720
2719664,339958,random,89,29.9040
2719664,339958,random,90,29.9520
2719664,339958,random,91,29.4240
2719664,339958,random,92,36.4800
2719664,339958,random,93,28.4640
2719664,339958,random,94,25.7520
2719664,339958,random,95,25.9440
2719664,339958,random,96,26.3040
2719664,339958,random,97,25.9920
2719664,339958,random,98,25.9680
2719664,339958,random,99,25.9680
2719664,339958,random,100,26.0160
2719664,339958,random,101,25.6800
2719664,339958,random,102,25.7760
2719664,339958,random,103,25.7040
2719664,339958,random,104,25.5600
2719664,339958,random,105,25.8480
2719664,339958,random,106,25.9200
2719664,339958,random,107,25.5600
2719664,339958,random,108,25.9200
2719664,339958,random,109,25.8720
2719664,339958,random,110,25.6800
2719664,339958,random,111,25.4880
2719664,339958,random,112,26.2560
2719664,339958,random,113,25.6080
2719664,339958,random,114,25.5120
2719664,339958,random,115,25.7280
2719664,339958,random,116,25.6800
2719664,339958,random,117,26.0640
2719664,339958,random,118,25.8480
2719664,339958,random,119,25.7760
2719664,339958,random,120,26.1120
2719664,339958,random,121,26.1600
2719664,339958,random,122,26.1600
2719664,339958,random,123,26.1360
2719664,339958,random,124,26.2320
2719664,339958,random,125,25.6800
2719664,339958,random,126,25.5600
2719664,339958,random,127,25.7280
2719664,339958,random,128,25.8720
2719664,339958,random,129,25.9200
2719664,339958,random,130,25.9920
2719664,339958,random,131,25.6320
2719664,339958,random,132,25.5840
2719664,339958,random,133,26.2080
2719664,339958,random,134,25.7280
2719664,339958,random,135,25.9920
2719664,339958,random,136,25.9440
2719664,339958,random,137,25.9680
2719664,339958,random,138,25.6560
2719664,339958,random,139,25.8240
2719664,339958,random,140,25.6080
2719664,339958,random,141,25.5120
2719664,339958,random,142,25.8000
2719664,339958,random,143,25.8960
2719664,339958,random,144,26.0400
2719664,339958,random,145,25.4640
2719664,339958,random,146,26.0400
2719664,339958,random,147,25.8240
2719664,339958,random,148,26.0160
2719664,339958,random,149,25.9200
2719664,339958,random,150,25.8240
2719664,339958,random,151,26.4240
2719664,339958,random,152,25.8000
2719664,339958,random,153,25.8960
2719664,339958,random,154,25.8480
2719664,339958,random,155,25.6800
2719664,339958,random,156,25.9440
2719664,339958,random,157,25.6800
2719664,339958,random,158,25.8720
2719664,339958,random,159,26.1120
2719664,339958,random,160,25.7760
2719664,339958,random,161,25.8480
2719664,339958,random,162,26.3280
2719664,339958,random,163,25.7520
2719664,339958,random,164,25.4640
2719664,339958,random,165,25.9440
2719664,339958,random,166,26.0880
2719664,339958,random,167,26.0640
2719664,339958,random,168,26.2800
2719664,339958,random,169,25.8480
2719664,339958,random,170,25.9200
2719664,339958,random,171,25.8240
2719664,339958,random,172,26.0160
2719664,339958,random,173,25.9680
2719664,339958,random,174,25.4640
2719664,339958,random,175,25.9440
2719664,339958,random,176,25.7280
2719664,339958,random,177,26.0880
2719664,339958,random,178,25.7040
2719664,339958,random,179,25.9920
2719664,339958,random,180,25.6560
2719664,339958,random,181,25.8480
2719664,339958,random,182,25.8960
2719664,339958,random,183,26.0160
2719664,339958,random,184,32.0400
2719664,339958,random,185,25.7760
2719664,339958,random,186,25.7760
2719664,339958,random,187,26.4960
2719664,339958,random,188,26.0400
2719664,339958,random,189,25.8720
2719664,339958,random,190,25.8480
2719664,339958,random,191,25.8960
2719664,339958,random,192,26.2080
2719664,339958,random,193,25.7520
2719664,339958,random,194,25.8000
2719664,339958,random,195,25.7520
2719664,339958,random,196,25.6800
2719664,339958,random,197,26.0640
2719664,339958,random,198,25.8240
2719664,339958,random,199,26.1360
2719664,339958,random,200,26.1840
